event_id,user_id,event_type,description,category,direction,amount_original,amount_source,amount_currency,event_date,settlement_date,cash_effective_date,cash_effective_date_source,status,linked_event_id,flexibility,minimum_allowed_amount,related_image_id,related_message_ids,home_currency,amount_home_currency
event_11873,user_129,subscription,Family streaming plan,streaming,debit,27,csv,USD,2026-01-09,2026-01-09,2026-01-09,settlement,settled,,stoppable,,,[],USD,27
event_11874,user_129,expense,Personal shopping,shopping,debit,50.68,csv,USD,2026-01-12,2026-01-12,2026-01-12,settlement,settled,,fixed,,,[],USD,50.68
event_11875,user_129,income,Payroll credit,salary,credit,1020,csv,USD,2026-02-15,2026-02-15,2026-02-15,settlement,settled,,fixed,,,[],USD,1020
event_11876,user_129,expense,Apartment rent transfer,rent,debit,300,csv,USD,2026-02-02,2026-02-02,2026-02-02,settlement,settled,,fixed,,,[],USD,300
event_11877,user_129,expense,Energy provider bill,utilities,debit,52.05,csv,USD,2026-02-06,2026-02-06,2026-02-06,settlement,settled,,fixed,,,[],USD,52.05
event_11878,user_129,subscription,Cloud storage plan,cloud_storage,debit,3,csv,USD,2026-02-12,2026-02-12,2026-02-12,settlement,settled,,stoppable,,,[],USD,3
event_11879,user_129,subscription,Family streaming plan,streaming,debit,27,csv,USD,2026-02-09,2026-02-09,2026-02-09,settlement,settled,,stoppable,,,[],USD,27
event_11880,user_129,expense,Personal shopping,shopping,debit,47.59,csv,USD,2026-02-12,2026-02-12,2026-02-12,settlement,settled,,fixed,,,[],USD,47.59
event_11881,user_129,income,Payroll credit,salary,credit,1020,csv,USD,2026-03-15,2026-03-15,2026-03-15,settlement,settled,,fixed,,,[],USD,1020
event_11882,user_129,expense,Apartment rent transfer,rent,debit,300,csv,USD,2026-03-02,2026-03-02,2026-03-02,settlement,settled,,fixed,,,[],USD,300
event_11883,user_129,expense,Energy provider bill,utilities,debit,60.76,csv,USD,2026-03-06,2026-03-06,2026-03-06,settlement,settled,,fixed,,,[],USD,60.76
event_11884,user_129,subscription,Cloud storage plan,cloud_storage,debit,3,csv,USD,2026-03-12,2026-03-12,2026-03-12,settlement,settled,,stoppable,,,[],USD,3
event_11885,user_129,subscription,Family streaming plan,streaming,debit,27,csv,USD,2026-03-09,2026-03-09,2026-03-09,settlement,settled,,stoppable,,,[],USD,27
event_11886,user_129,expense,Personal shopping,shopping,debit,42.7,csv,USD,2026-03-12,2026-03-12,2026-03-12,settlement,settled,,fixed,,,[],USD,42.7
event_11887,user_129,expense,Apartment rent transfer,rent,debit,300,csv,USD,2026-04-02,2026-04-02,2026-04-02,settlement,settled,,fixed,,,[],USD,300
event_11888,user_129,expense,Bulk pantry shop,groceries,debit,53.02,csv,USD,2025-10-09,2025-10-09,2025-10-09,settlement,settled,,fixed,,,[],USD,53.02
event_11889,user_129,expense,Weekly produce market,groceries,debit,42.55,csv,USD,2025-10-19,2025-10-19,2025-10-19,settlement,settled,,fixed,,,[],USD,42.55
event_11890,user_129,expense,Grocery delivery,groceries,debit,37.71,csv,USD,2025-10-29,2025-10-29,2025-10-29,settlement,settled,,fixed,,,[],USD,37.71
event_11891,user_129,expense,Local market purchase,groceries,debit,46.66,csv,USD,2025-11-08,2025-11-08,2025-11-08,settlement,settled,,fixed,,,[],USD,46.66
event_11892,user_129,expense,Supermarket basket,groceries,debit,50.58,csv,USD,2025-11-18,2025-11-18,2025-11-18,settlement,settled,,fixed,,,[],USD,50.58
event_11893,user_129,expense,Household groceries,groceries,debit,53.92,csv,USD,2025-11-28,2025-11-28,2025-11-28,settlement,settled,,fixed,,,[],USD,53.92
event_11894,user_129,expense,Fresh food shop,groceries,debit,43.33,csv,USD,2025-12-08,2025-12-08,2025-12-08,settlement,settled,,fixed,,,[],USD,43.33
event_11895,user_129,expense,Fresh food shop,groceries,debit,42.31,csv,USD,2025-12-18,2025-12-18,2025-12-18,settlement,settled,,fixed,,,[],USD,42.31
event_11896,user_129,expense,Local market purchase,groceries,debit,50.13,csv,USD,2025-12-28,2025-12-28,2025-12-28,settlement,settled,,fixed,,,[],USD,50.13
event_11897,user_129,expense,Fresh food shop,groceries,debit,53.06,csv,USD,2026-01-07,2026-01-07,2026-01-07,settlement,settled,,fixed,,,[],USD,53.06
event_11898,user_129,expense,Grocery delivery,groceries,debit,46,csv,USD,2026-01-17,2026-01-17,2026-01-17,settlement,settled,,fixed,,,[],USD,46
event_11899,user_129,expense,Grocery delivery,groceries,debit,36.96,csv,USD,2026-01-27,2026-01-27,2026-01-27,settlement,settled,,fixed,,,[],USD,36.96
event_11900,user_129,expense,Neighbourhood grocer,groceries,debit,37.81,csv,USD,2026-02-06,2026-02-06,2026-02-06,settlement,settled,,fixed,,,[],USD,37.81
event_11901,user_129,expense,Household groceries,groceries,debit,47.72,csv,USD,2026-02-16,2026-02-16,2026-02-16,settlement,settled,,fixed,,,[],USD,47.72
event_11902,user_129,expense,Supermarket basket,groceries,debit,51.5,csv,USD,2026-02-26,2026-02-26,2026-02-26,settlement,settled,,fixed,,,[],USD,51.5
event_11903,user_129,expense,Household groceries,groceries,debit,33.26,csv,USD,2026-03-08,2026-03-08,2026-03-08,settlement,settled,,fixed,,,[],USD,33.26
event_11904,user_129,expense,Bulk pantry shop,groceries,debit,37.69,csv,USD,2026-03-18,2026-03-18,2026-03-18,settlement,settled,,fixed,,,[],USD,37.69
event_11905,user_129,expense,Neighbourhood grocer,groceries,debit,44.07,csv,USD,2026-03-28,2026-03-28,2026-03-28,settlement,settled,,fixed,,,[],USD,44.07
event_11906,user_129,expense,Metro and bus fares,transport,debit,25.53,csv,USD,2025-10-10,2025-10-10,2025-10-10,settlement,settled,,fixed,,,[],USD,25.53
event_11907,user_129,expense,Commuter pass,transport,debit,22.75,csv,USD,2025-10-31,2025-10-31,2025-10-31,settlement,settled,,fixed,,,[],USD,22.75
event_11908,user_129,expense,Rail pass,transport,debit,20.03,csv,USD,2025-11-21,2025-11-21,2025-11-21,settlement,settled,,fixed,,,[],USD,20.03
event_11909,user_129,expense,Rail pass,transport,debit,23.04,csv,USD,2025-12-12,2025-12-12,2025-12-12,settlement,settled,,fixed,,,[],USD,23.04
event_11910,user_129,expense,Metro and bus fares,transport,debit,25.2,csv,USD,2026-01-02,2026-01-02,2026-01-02,settlement,settled,,fixed,,,[],USD,25.2
event_11911,user_129,expense,Ride-hailing trip,transport,debit,27.14,csv,USD,2026-01-23,2026-01-23,2026-01-23,settlement,settled,,fixed,,,[],USD,27.14
event_11912,user_129,expense,Commuter pass,transport,debit,18.33,csv,USD,2026-02-13,2026-02-13,2026-02-13,settlement,settled,,fixed,,,[],USD,18.33
event_11913,user_129,expense,Fuel refill,transport,debit,24.58,csv,USD,2026-03-06,2026-03-06,2026-03-06,settlement,settled,,fixed,,,[],USD,24.58
event_11914,user_129,expense,Ride-hailing trip,transport,debit,19.38,csv,USD,2026-03-27,2026-03-27,2026-03-27,settlement,settled,,fixed,,,[],USD,19.38
event_11915,user_129,expense,Weekend food delivery,dining,debit,35.39,csv,USD,2025-10-11,2025-10-11,2025-10-11,settlement,settled,,fixed,,,[],USD,35.39
event_11916,user_129,expense,Takeaway order,dining,debit,40.27,csv,USD,2025-11-01,2025-11-01,2025-11-01,settlement,settled,,fixed,,,[],USD,40.27
event_11917,user_129,expense,Takeaway order,dining,debit,31.86,csv,USD,2025-11-22,2025-11-22,2025-11-22,settlement,settled,,fixed,,,[],USD,31.86
event_11918,user_129,expense,Neighbourhood restaurant,dining,debit,37.88,csv,USD,2025-12-13,2025-12-13,2025-12-13,settlement,settled,,fixed,,,[],USD,37.88
event_11919,user_129,expense,Lunch with colleagues,dining,debit,41.8,csv,USD,2026-01-03,2026-01-03,2026-01-03,settlement,settled,,fixed,,,[],USD,41.8
event_11920,user_129,expense,Neighbourhood restaurant,dining,debit,30.87,csv,USD,2026-01-24,2026-01-24,2026-01-24,settlement,settled,,fixed,,,[],USD,30.87
event_11921,user_129,expense,Takeaway order,dining,debit,26.83,csv,USD,2026-02-14,2026-02-14,2026-02-14,settlement,settled,,fixed,,,[],USD,26.83
event_11922,user_129,expense,Coffee shop,dining,debit,35.48,csv,USD,2026-03-07,2026-03-07,2026-03-07,settlement,settled,,fixed,,,[],USD,35.48
event_11923,user_129,expense,Bakery and snacks,dining,debit,38.48,csv,USD,2026-03-28,2026-03-28,2026-03-28,settlement,settled,,fixed,,,[],USD,38.48
event_11924,user_129,investment_purchase,Investment contribution,investment,debit,306,csv,USD,2025-12-30,2025-12-30,2025-12-30,settlement,settled,,fixed,,,[],USD,306
event_11925,user_129,income,Prize proceeds,windfall,credit,561,csv,USD,2026-03-27,2026-03-28,2026-03-28,settlement,settled,,fixed,,,"[""message_99""]",USD,561
event_11926,user_130,income,Payroll credit,salary,credit,3024,csv,USD,2024-07-15,2024-07-15,2024-07-15,settlement,settled,,fixed,,,[],USD,3024
event_11927,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-07-03,2024-07-03,2024-07-03,settlement,settled,,fixed,,,[],USD,600
event_11928,user_130,expense,Municipal utilities,utilities,debit,118.32,csv,USD,2024-07-07,2024-07-07,2024-07-07,settlement,settled,,fixed,,,[],USD,118.32
event_11929,user_130,subscription,Music service subscription,music_subscription,debit,27,csv,USD,2024-07-12,2024-07-12,2024-07-12,settlement,settled,,stoppable,,,[],USD,27
event_11930,user_130,subscription,Food delivery membership,delivery_membership,debit,33,csv,USD,2024-07-14,2024-07-14,2024-07-14,settlement,settled,,stoppable,,,[],USD,33
event_11931,user_130,subscription,Community fitness plan,gym,debit,63,csv,USD,2024-07-11,2024-07-11,2024-07-11,settlement,settled,,fixed,,,[],USD,63
event_11932,user_130,expense,Games and recreation,entertainment,debit,76.82,csv,USD,2024-07-15,2024-07-15,2024-07-15,settlement,settled,,fixed,,,[],USD,76.82
event_11933,user_130,income,Payroll credit,salary,credit,3024,csv,USD,2024-08-15,2024-08-15,2024-08-15,settlement,settled,,fixed,,,[],USD,3024
event_11934,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-08-03,2024-08-03,2024-08-03,settlement,settled,,fixed,,,[],USD,600
event_11935,user_130,expense,Municipal utilities,utilities,debit,118.26,csv,USD,2024-08-07,2024-08-07,2024-08-07,settlement,settled,,fixed,,,[],USD,118.26
event_11936,user_130,subscription,Music service subscription,music_subscription,debit,27,csv,USD,2024-08-12,2024-08-12,2024-08-12,settlement,settled,,stoppable,,,[],USD,27
event_11937,user_130,subscription,Food delivery membership,delivery_membership,debit,33,csv,USD,2024-08-14,2024-08-14,2024-08-14,settlement,settled,,stoppable,,,[],USD,33
event_11938,user_130,subscription,Community fitness plan,gym,debit,63,csv,USD,2024-08-11,2024-08-11,2024-08-11,settlement,settled,,fixed,,,[],USD,63
event_11939,user_130,expense,Games and recreation,entertainment,debit,69.91,csv,USD,2024-08-15,2024-08-15,2024-08-15,settlement,settled,,fixed,,,[],USD,69.91
event_11940,user_130,income,Payroll credit,salary,credit,3024,csv,USD,2024-09-15,2024-09-15,2024-09-15,settlement,settled,,fixed,,,[],USD,3024
event_11941,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-09-03,2024-09-03,2024-09-03,settlement,settled,,fixed,,,[],USD,600
event_11942,user_130,expense,Municipal utilities,utilities,debit,136.92,csv,USD,2024-09-07,2024-09-07,2024-09-07,settlement,settled,,fixed,,,[],USD,136.92
event_11943,user_130,subscription,Music service subscription,music_subscription,debit,27,csv,USD,2024-09-12,2024-09-12,2024-09-12,settlement,settled,,stoppable,,,[],USD,27
event_11944,user_130,subscription,Food delivery membership,delivery_membership,debit,33,csv,USD,2024-09-14,2024-09-14,2024-09-14,settlement,settled,,stoppable,,,[],USD,33
event_11945,user_130,subscription,Community fitness plan,gym,debit,63,csv,USD,2024-09-11,2024-09-11,2024-09-11,settlement,settled,,fixed,,,[],USD,63
event_11946,user_130,expense,Games and recreation,entertainment,debit,67.32,csv,USD,2024-09-15,2024-09-15,2024-09-15,settlement,settled,,fixed,,,[],USD,67.32
event_11947,user_130,income,Payroll credit,salary,credit,2177.28,csv,USD,2024-10-15,2024-10-15,2024-10-15,settlement,settled,,fixed,,,[],USD,2177.28
event_11948,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-10-03,2024-10-03,2024-10-03,settlement,settled,,fixed,,,[],USD,600
event_11949,user_130,expense,Municipal utilities,utilities,debit,134.82,csv,USD,2024-10-07,2024-10-07,2024-10-07,settlement,settled,,fixed,,,[],USD,134.82
event_11950,user_130,subscription,Music service subscription,music_subscription,debit,27,csv,USD,2024-10-12,2024-10-12,2024-10-12,settlement,settled,,stoppable,,,[],USD,27
event_11951,user_130,subscription,Food delivery membership,delivery_membership,debit,33,csv,USD,2024-10-14,2024-10-14,2024-10-14,settlement,settled,,stoppable,,,[],USD,33
event_11952,user_130,subscription,Community fitness plan,gym,debit,63,csv,USD,2024-10-11,2024-10-11,2024-10-11,settlement,settled,,fixed,,,[],USD,63
event_11953,user_130,expense,Games and recreation,entertainment,debit,63.38,csv,USD,2024-10-15,2024-10-15,2024-10-15,settlement,settled,,fixed,,,[],USD,63.38
event_11954,user_130,income,Payroll credit,salary,credit,2177.28,csv,USD,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],USD,2177.28
event_11955,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-11-03,2024-11-03,2024-11-03,settlement,settled,,fixed,,,[],USD,600
event_11956,user_130,expense,Municipal utilities,utilities,debit,131.15,csv,USD,2024-11-07,2024-11-07,2024-11-07,settlement,settled,,fixed,,,[],USD,131.15
event_11957,user_130,subscription,Music service subscription,music_subscription,debit,27,csv,USD,2024-11-12,2024-11-12,2024-11-12,settlement,settled,,stoppable,,,[],USD,27
event_11958,user_130,subscription,Food delivery membership,delivery_membership,debit,33,csv,USD,2024-11-14,2024-11-14,2024-11-14,settlement,settled,,stoppable,,,[],USD,33
event_11959,user_130,subscription,Community fitness plan,gym,debit,63,csv,USD,2024-11-11,2024-11-11,2024-11-11,settlement,settled,,fixed,,,[],USD,63
event_11960,user_130,expense,Games and recreation,entertainment,debit,67.24,csv,USD,2024-11-15,2024-11-15,2024-11-15,settlement,settled,,fixed,,,[],USD,67.24
event_11961,user_130,expense,Residential rent payment,rent,debit,600,csv,USD,2024-12-03,2024-12-03,2024-12-03,settlement,settled,,fixed,,,[],USD,600
event_11962,user_130,expense,Weekly produce market,groceries,debit,95.21,csv,USD,2024-06-13,2024-06-13,2024-06-13,settlement,settled,,fixed,,,[],USD,95.21
event_11963,user_130,expense,Local market purchase,groceries,debit,72.16,csv,USD,2024-06-20,2024-06-20,2024-06-20,settlement,settled,,fixed,,,[],USD,72.16
event_11964,user_130,expense,Weekly produce market,groceries,debit,93.47,csv,USD,2024-06-27,2024-06-27,2024-06-27,settlement,settled,,fixed,,,[],USD,93.47
event_11965,user_130,expense,Supermarket basket,groceries,debit,84.12,csv,USD,2024-07-04,2024-07-04,2024-07-04,settlement,settled,,fixed,,,[],USD,84.12
event_11966,user_130,expense,Bulk pantry shop,groceries,debit,85.43,csv,USD,2024-07-11,2024-07-11,2024-07-11,settlement,settled,,fixed,,,[],USD,85.43
event_11967,user_130,expense,Bulk pantry shop,groceries,debit,98.52,csv,USD,2024-07-18,2024-07-18,2024-07-18,settlement,settled,,fixed,,,[],USD,98.52
event_11968,user_130,expense,Household groceries,groceries,debit,73.21,csv,USD,2024-07-25,2024-07-25,2024-07-25,settlement,settled,,fixed,,,[],USD,73.21
event_11969,user_130,expense,Neighbourhood grocer,groceries,debit,86.27,csv,USD,2024-08-01,2024-08-01,2024-08-01,settlement,settled,,fixed,,,[],USD,86.27
event_11970,user_130,expense,Supermarket basket,groceries,debit,103.34,csv,USD,2024-08-08,2024-08-08,2024-08-08,settlement,settled,,fixed,,,[],USD,103.34
event_11971,user_130,expense,Weekly produce market,groceries,debit,79.12,csv,USD,2024-08-15,2024-08-15,2024-08-15,settlement,settled,,fixed,,,[],USD,79.12
event_11972,user_130,expense,Grocery delivery,groceries,debit,97,csv,USD,2024-08-22,2024-08-22,2024-08-22,settlement,settled,,fixed,,,[],USD,97
event_11973,user_130,expense,Fresh food shop,groceries,debit,93.3,csv,USD,2024-08-29,2024-08-29,2024-08-29,settlement,settled,,fixed,,,[],USD,93.3
event_11974,user_130,expense,Household groceries,groceries,debit,73.95,csv,USD,2024-09-05,2024-09-05,2024-09-05,settlement,settled,,fixed,,,[],USD,73.95
event_11975,user_130,expense,Grocery delivery,groceries,debit,71.02,csv,USD,2024-09-12,2024-09-12,2024-09-12,settlement,settled,,fixed,,,[],USD,71.02
event_11976,user_130,expense,Bulk pantry shop,groceries,debit,69.12,csv,USD,2024-09-19,2024-09-19,2024-09-19,settlement,settled,,fixed,,,[],USD,69.12
event_11977,user_130,expense,Neighbourhood grocer,groceries,debit,72.63,csv,USD,2024-09-26,2024-09-26,2024-09-26,settlement,settled,,fixed,,,[],USD,72.63
event_11978,user_130,expense,Grocery delivery,groceries,debit,99.33,csv,USD,2024-10-03,2024-10-03,2024-10-03,settlement,settled,,fixed,,,[],USD,99.33
event_11979,user_130,expense,Weekly produce market,groceries,debit,107.46,csv,USD,2024-10-10,2024-10-10,2024-10-10,settlement,settled,,fixed,,,[],USD,107.46
event_11980,user_130,expense,Fresh food shop,groceries,debit,73.94,csv,USD,2024-10-17,2024-10-17,2024-10-17,settlement,settled,,fixed,,,[],USD,73.94
event_11981,user_130,expense,Local market purchase,groceries,debit,97.69,csv,USD,2024-10-24,2024-10-24,2024-10-24,settlement,settled,,fixed,,,[],USD,97.69
event_11982,user_130,expense,Local market purchase,groceries,debit,78.59,csv,USD,2024-10-31,2024-10-31,2024-10-31,settlement,settled,,fixed,,,[],USD,78.59
event_11983,user_130,expense,Local market purchase,groceries,debit,101.24,csv,USD,2024-11-07,2024-11-07,2024-11-07,settlement,settled,,fixed,,,[],USD,101.24
event_11984,user_130,expense,Neighbourhood grocer,groceries,debit,92.57,csv,USD,2024-11-14,2024-11-14,2024-11-14,settlement,settled,,fixed,,,[],USD,92.57
event_11985,user_130,expense,Grocery delivery,groceries,debit,74.26,csv,USD,2024-11-21,2024-11-21,2024-11-21,settlement,settled,,fixed,,,[],USD,74.26
event_11986,user_130,expense,Grocery delivery,groceries,debit,68.78,csv,USD,2024-11-28,2024-11-28,2024-11-28,settlement,settled,,fixed,,,[],USD,68.78
event_11987,user_130,expense,Grocery delivery,groceries,debit,84.32,csv,USD,2024-12-05,2024-12-05,2024-12-05,settlement,settled,,fixed,,,[],USD,84.32
event_11988,user_130,expense,Ride-hailing trip,transport,debit,57.16,csv,USD,2024-06-14,2024-06-14,2024-06-14,settlement,settled,,fixed,,,[],USD,57.16
event_11989,user_130,expense,Ride-hailing trip,transport,debit,63.64,csv,USD,2024-06-21,2024-06-21,2024-06-21,settlement,settled,,fixed,,,[],USD,63.64
event_11990,user_130,expense,Parking and tolls,transport,debit,72.62,csv,USD,2024-06-28,2024-06-28,2024-06-28,settlement,settled,,fixed,,,[],USD,72.62
event_11991,user_130,expense,Parking and tolls,transport,debit,49.89,csv,USD,2024-07-05,2024-07-05,2024-07-05,settlement,settled,,fixed,,,[],USD,49.89
event_11992,user_130,expense,Ride-hailing trip,transport,debit,47.9,csv,USD,2024-07-12,2024-07-12,2024-07-12,settlement,settled,,fixed,,,[],USD,47.9
event_11993,user_130,expense,Fuel refill,transport,debit,66.45,csv,USD,2024-07-19,2024-07-19,2024-07-19,settlement,settled,,fixed,,,[],USD,66.45
event_11994,user_130,expense,Metro and bus fares,transport,debit,51.77,csv,USD,2024-07-26,2024-07-26,2024-07-26,settlement,settled,,fixed,,,[],USD,51.77
event_11995,user_130,expense,Parking and tolls,transport,debit,75.86,csv,USD,2024-08-02,2024-08-02,2024-08-02,settlement,settled,,fixed,,,[],USD,75.86
event_11996,user_130,expense,Ride-hailing trip,transport,debit,73.38,csv,USD,2024-08-09,2024-08-09,2024-08-09,settlement,settled,,fixed,,,[],USD,73.38
event_11997,user_130,expense,Local taxi,transport,debit,47.82,csv,USD,2024-08-16,2024-08-16,2024-08-16,settlement,settled,,fixed,,,[],USD,47.82
event_11998,user_130,expense,Fuel refill,transport,debit,63.83,csv,USD,2024-08-23,2024-08-23,2024-08-23,settlement,settled,,fixed,,,[],USD,63.83
event_11999,user_130,expense,Fuel refill,transport,debit,70.25,csv,USD,2024-08-30,2024-08-30,2024-08-30,settlement,settled,,fixed,,,[],USD,70.25
event_12000,user_130,expense,Ride-hailing trip,transport,debit,53.94,csv,USD,2024-09-06,2024-09-06,2024-09-06,settlement,settled,,fixed,,,[],USD,53.94
event_12001,user_130,expense,Ride-hailing trip,transport,debit,65.99,csv,USD,2024-09-13,2024-09-13,2024-09-13,settlement,settled,,fixed,,,[],USD,65.99
event_12002,user_130,expense,Parking and tolls,transport,debit,58.13,csv,USD,2024-09-20,2024-09-20,2024-09-20,settlement,settled,,fixed,,,[],USD,58.13
event_12003,user_130,expense,Parking and tolls,transport,debit,76.28,csv,USD,2024-09-27,2024-09-27,2024-09-27,settlement,settled,,fixed,,,[],USD,76.28
